,gmDate,gmTime,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,team2PA,team2PM,team3PA,team3PM,teamFTA,teamFTM,teamORB,teamDRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,oppt2PA,oppt2PM,oppt3PA,oppt3PM,opptFTA,opptFTM,opptORB,opptDRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4
2079,2017-03-19,07:00,SA,West,Southwest,Home,Win,0,118,31,8,9,3,20,87,43,59,32,28,11,27,21,15,30,21,37,41,19,SAC,West,Pacific,Away,Loss,1,102,29,11,4,4,20,83,41,73,34,10,7,17,13,9,31,27,22,25,28
2080,2017-03-19,09:30,CLE,East,Central,Away,Win,1,125,19,10,4,2,16,85,45,49,32,36,13,27,22,10,34,31,24,27,43,LAL,West,Pacific,Home,Loss,1,120,23,6,5,2,25,91,47,64,36,27,11,19,15,10,30,28,31,33,28
2081,2017-03-19,09:30,LAL,West,Pacific,Home,Loss,1,120,23,6,5,2,25,91,47,64,36,27,11,19,15,10,30,28,31,33,28,CLE,East,Central,Away,Win,1,125,19,10,4,2,16,85,45,49,32,36,13,27,22,10,34,31,24,27,43
2082,2017-03-19,12:00,DAL,West,Southwest,Away,Win,2,111,20,10,8,3,24,76,41,51,31,25,10,25,19,2,31,32,25,25,29,BKN,East,Atlantic,Home,Loss,2,104,16,15,2,1,22,72,31,41,18,31,13,38,29,9,32,26,17,29,32
2083,2017-03-19,12:00,BKN,East,Atlantic,Home,Loss,2,104,16,15,2,1,22,72,31,41,18,31,13,38,29,9,32,26,17,29,32,DAL,West,Southwest,Away,Win,2,111,20,10,8,3,24,76,41,51,31,25,10,25,19,2,31,32,25,25,29
2084,2017-03-20,07:00,ATL,East,Southeast,Away,Loss,2,90,26,18,3,6,17,84,37,47,25,37,12,10,4,12,33,19,23,26,22,CHA,East,Southeast,Home,Win,2,105,28,8,12,5,13,80,40,50,28,30,12,20,13,5,28,19,32,32,22
2085,2017-03-20,07:00,CHA,East,Southeast,Home,Win,2,105,28,8,12,5,13,80,40,50,28,30,12,20,13,5,28,19,32,32,22,ATL,East,Southeast,Away,Loss,2,90,26,18,3,6,17,84,37,47,25,37,12,10,4,12,33,19,23,26,22
2086,2017-03-20,07:00,UTA,West,Northwest,Away,Loss,1,100,20,11,5,11,17,88,40,62,34,26,6,20,14,13,36,23,23,24,30,IND,East,Central,Home,Win,1,107,21,8,9,9,19,87,38,67,28,20,10,23,21,10,33,28,23,29,27
2087,2017-03-20,07:00,IND,East,Central,Home,Win,1,107,21,8,9,9,19,87,38,67,28,20,10,23,21,10,33,28,23,29,27,UTA,West,Northwest,Away,Loss,1,100,20,11,5,11,17,88,40,62,34,26,6,20,14,13,36,23,23,24,30
2088,2017-03-20,07:00,PHI,East,Atlantic,Away,Loss,1,109,26,16,15,6,34,102,39,68,30,34,9,24,22,13,40,26,30,27,15,ORL,East,Southeast,Home,Win,2,112,19,18,10,4,22,93,35,70,31,23,4,46,38,14,41,25,16,33,24
2089,2017-03-20,07:00,ORL,East,Southeast,Home,Win,2,112,19,18,10,4,22,93,35,70,31,23,4,46,38,14,41,25,16,33,24,PHI,East,Atlantic,Away,Loss,1,109,26,16,15,6,34,102,39,68,30,34,9,24,22,13,40,26,30,27,15
2090,2017-03-20,07:30,WAS,East,Southeast,Away,Loss,2,102,24,18,6,5,28,86,37,51,29,35,8,26,20,8,31,28,19,28,27,BOS,East,Atlantic,Home,Win,1,110,19,15,10,6,24,94,40,61,30,33,10,28,20,20,34,30,28,34,18
2091,2017-03-20,07:30,BOS,East,Atlantic,Home,Win,1,110,19,15,10,6,24,94,40,61,30,33,10,28,20,20,34,30,28,34,18,WAS,East,Southeast,Away,Loss,2,102,24,18,6,5,28,86,37,51,29,35,8,26,20,8,31,28,19,28,27
2092,2017-03-20,08:00,DEN,West,Northwest,Away,Loss,1,124,26,21,7,3,18,86,44,57,32,29,12,26,24,8,40,28,37,32,27,HOU,West,Southwest,Home,Win,1,125,27,12,12,2,22,89,45,51,28,38,17,23,18,6,29,35,27,32,31
2093,2017-03-20,08:00,HOU,West,Southwest,Home,Win,1,125,27,12,12,2,22,89,45,51,28,38,17,23,18,6,29,35,27,32,31,DEN,West,Northwest,Away,Loss,1,124,26,21,7,3,18,86,44,57,32,29,12,26,24,8,40,28,37,32,27
2094,2017-03-20,08:00,GS,West,Pacific,Away,Win,1,111,28,17,8,8,22,83,40,50,25,33,15,21,16,9,37,25,34,33,19,OKC,West,Northwest,Home,Loss,2,95,18,11,10,2,19,87,37,66,33,21,4,31,17,12,28,22,17,27,29
2095,2017-03-20,08:00,OKC,West,Northwest,Home,Loss,2,95,18,11,10,2,19,87,37,66,33,21,4,31,17,12,28,22,17,27,29,GS,West,Pacific,Away,Win,1,111,28,17,8,8,22,83,40,50,25,33,15,21,16,9,37,25,34,33,19
2096,2017-03-20,10:30,NY,East,Atlantic,Away,Loss,4,105,24,12,6,1,19,89,40,65,34,24,6,24,19,14,34,23,30,19,33,LAC,West,Pacific,Home,Win,2,114,25,10,8,4,19,87,43,56,33,31,10,24,18,9,34,29,34,34,17
2097,2017-03-20,10:30,LAC,West,Pacific,Home,Win,2,114,25,10,8,4,19,87,43,56,33,31,10,24,18,9,34,29,34,34,17,NY,East,Atlantic,Away,Loss,4,105,24,12,6,1,19,89,40,65,34,24,6,24,19,14,34,23,30,19,33
2098,2017-03-21,07:00,CHI,East,Central,Away,Loss,2,120,25,15,9,10,24,90,42,53,28,37,14,27,22,9,30,31,28,35,19,TOR,East,Atlantic,Home,Win,2,122,18,17,6,4,23,95,47,72,39,23,8,27,20,16,34,27,27,25,34
2099,2017-03-21,07:00,TOR,East,Atlantic,Home,Win,2,122,18,17,6,4,23,95,47,72,39,23,8,27,20,16,34,27,27,25,34,CHI,East,Central,Away,Loss,2,120,25,15,9,10,24,90,42,53,28,37,14,27,22,9,30,31,28,35,19
2100,2017-03-21,07:30,DET,East,Central,Away,Loss,2,96,17,7,8,8,17,92,40,69,35,23,5,16,11,10,41,31,13,21,31,BKN,East,Atlantic,Home,Win,1,98,22,11,1,6,13,88,38,59,28,29,10,19,12,11,35,22,28,24,24
2101,2017-03-21,07:30,BKN,East,Atlantic,Home,Win,1,98,22,11,1,6,13,88,38,59,28,29,10,19,12,11,35,22,28,24,24,DET,East,Central,Away,Loss,2,96,17,7,8,8,17,92,40,69,35,23,5,16,11,10,41,31,13,21,31
2102,2017-03-21,07:30,PHO,West,Pacific,Away,Loss,2,97,14,24,5,5,23,82,36,66,32,16,4,29,21,10,31,26,20,17,34,MIA,East,Southeast,Home,Win,2,112,17,15,13,5,25,96,42,69,31,27,11,23,17,18,32,23,36,25,28
2103,2017-03-21,07:30,MIA,East,Southeast,Home,Win,2,112,17,15,13,5,25,96,42,69,31,27,11,23,17,18,32,23,36,25,28,PHO,West,Pacific,Away,Loss,2,97,14,24,5,5,23,82,36,66,32,16,4,29,21,10,31,26,20,17,34
2104,2017-03-21,08:00,MEM,West,Southwest,Away,Loss,2,82,17,15,7,3,20,79,32,44,23,35,9,13,9,5,37,23,18,13,28,NO,West,Southwest,Home,Win,2,95,16,13,8,3,17,88,35,59,26,29,9,19,16,12,39,21,13,32,29
2105,2017-03-21,08:00,NO,West,Southwest,Home,Win,2,95,16,13,8,3,17,88,35,59,26,29,9,19,16,12,39,21,13,32,29,MEM,West,Southwest,Away,Loss,2,82,17,15,7,3,20,79,32,44,23,35,9,13,9,5,37,23,18,13,28
2106,2017-03-21,08:30,GS,West,Pacific,Away,Win,1,112,34,16,10,2,20,78,43,48,30,30,13,16,13,4,42,28,34,29,21,DAL,West,Southwest,Home,Loss,1,87,24,11,8,2,14,92,33,58,22,34,11,12,10,13,26,30,20,21,16
2107,2017-03-21,08:30,DAL,West,Southwest,Home,Loss,1,87,24,11,8,2,14,92,33,58,22,34,11,12,10,13,26,30,20,21,16,GS,West,Pacific,Away,Win,1,112,34,16,10,2,20,78,43,48,30,30,13,16,13,4,42,28,34,29,21
2108,2017-03-21,09:30,SA,West,Southwest,Away,Win,2,100,22,16,12,5,19,77,37,53,29,24,8,22,18,9,24,25,17,31,27,MIN,West,Northwest,Home,Loss,2,93,20,23,10,2,24,72,32,57,25,15,7,25,22,12,27,23,28,16,26
2109,2017-03-21,09:30,MIN,West,Northwest,Home,Loss,2,93,20,23,10,2,24,72,32,57,25,15,7,25,22,12,27,23,28,16,26,SA,West,Southwest,Away,Win,2,100,22,16,12,5,19,77,37,53,29,24,8,22,18,9,24,25,17,31,27
2110,2017-03-21,10:00,MIL,East,Central,Away,Win,2,93,16,13,8,8,22,90,38,74,31,16,7,12,10,13,36,18,30,19,26,POR,West,Northwest,Home,Loss,2,90,15,14,8,6,14,83,35,62,31,21,4,26,16,13,36,21,14,28,27
2111,2017-03-21,10:00,POR,West,Northwest,Home,Loss,2,90,15,14,8,6,14,83,35,62,31,21,4,26,16,13,36,21,14,28,27,MIL,East,Central,Away,Win,2,93,16,13,8,8,22,90,38,74,31,16,7,12,10,13,36,18,30,19,26
2112,2017-03-21,10:30,LAC,West,Pacific,Away,Win,1,133,23,16,4,4,21,84,45,51,30,33,15,32,28,13,35,33,37,38,25,LAL,West,Pacific,Home,Loss,2,109,23,10,8,3,22,92,43,72,37,20,6,27,17,14,27,24,16,34,35
2113,2017-03-21,10:30,LAL,West,Pacific,Home,Loss,2,109,23,10,8,3,22,92,43,72,37,20,6,27,17,14,27,24,16,34,35,LAC,West,Pacific,Away,Win,1,133,23,16,4,4,21,84,45,51,30,33,15,32,28,13,35,33,37,38,25
2114,2017-03-22,07:00,CHA,East,Southeast,Away,Win,2,109,24,10,9,3,12,90,42,63,33,27,9,18,16,12,31,21,27,29,32,ORL,East,Southeast,Home,Loss,2,102,26,14,5,3,19,88,40,48,26,40,14,10,8,13,30,27,27,28,20
2115,2017-03-22,07:00,ORL,East,Southeast,Home,Loss,2,102,26,14,5,3,19,88,40,48,26,40,14,10,8,13,30,27,27,28,20,CHA,East,Southeast,Away,Win,2,109,24,10,9,3,12,90,42,63,33,27,9,18,16,12,31,21,27,29,32
2116,2017-03-22,07:30,IND,East,Central,Away,Loss,2,100,20,13,13,6,19,87,38,59,27,28,11,19,13,18,27,19,23,32,26,BOS,East,Atlantic,Home,Win,2,109,27,17,5,2,17,84,43,57,32,27,11,14,12,10,33,21,28,39,21
2117,2017-03-22,07:30,BOS,East,Atlantic,Home,Win,2,109,27,17,5,2,17,84,43,57,32,27,11,14,12,10,33,21,28,39,21,IND,East,Central,Away,Loss,2,100,20,13,13,6,19,87,38,59,27,28,11,19,13,18,27,19,23,32,26
2118,2017-03-22,08:00,DET,East,Central,Away,Loss,1,95,18,16,6,1,17,88,39,68,32,20,7,17,10,16,28,23,30,20,22,CHI,East,Central,Home,Win,1,117,36,11,12,3,20,80,47,57,36,23,11,19,12,7,29,32,27,32,26
2119,2017-03-22,08:00,CHI,East,Central,Home,Win,1,117,36,11,12,3,20,80,47,57,36,23,11,19,12,7,29,32,27,32,26,DET,East,Central,Away,Loss,1,95,18,16,6,1,17,88,39,68,32,20,7,17,10,16,28,23,30,20,22
2120,2017-03-22,08:00,PHI,East,Atlantic,Away,Loss,2,97,19,10,8,4,23,87,37,62,29,25,8,17,15,6,19,22,28,20,27,OKC,West,Northwest,Home,Win,2,122,26,16,7,8,17,88,48,72,44,16,4,30,22,18,36,29,34,32,27
2121,2017-03-22,08:00,OKC,West,Northwest,Home,Win,2,122,26,16,7,8,17,88,48,72,44,16,4,30,22,18,36,29,34,32,27,PHI,East,Atlantic,Away,Loss,2,97,19,10,8,4,23,87,37,62,29,25,8,17,15,6,19,22,28,20,27
2122,2017-03-22,08:00,ATL,East,Southeast,Away,Loss,2,100,20,16,11,5,19,86,34,61,26,25,8,29,24,11,33,20,26,21,33,WAS,East,Southeast,Home,Win,2,104,23,19,9,6,26,95,38,61,27,34,11,23,17,18,37,16,24,27,37
2123,2017-03-22,08:00,WAS,East,Southeast,Home,Win,2,104,23,19,9,6,26,95,38,61,27,34,11,23,17,18,37,16,24,27,37,ATL,East,Southeast,Away,Loss,2,100,20,16,11,5,19,86,34,61,26,25,8,29,24,11,33,20,26,21,33
2124,2017-03-22,09:00,CLE,East,Central,Away,Loss,2,113,22,10,4,4,12,85,43,48,28,37,15,14,12,7,31,31,28,31,23,DEN,West,Northwest,Home,Win,2,126,35,6,7,1,16,96,51,70,40,26,11,13,13,10,34,34,39,28,25
2125,2017-03-22,09:00,DEN,West,Northwest,Home,Win,2,126,35,6,7,1,16,96,51,70,40,26,11,13,13,10,34,34,39,28,25,CLE,East,Central,Away,Loss,2,113,22,10,4,4,12,85,43,48,28,37,15,14,12,7,31,31,28,31,23
2126,2017-03-22,10:30,MIL,East,Central,Away,Win,1,116,28,11,9,4,11,81,43,46,27,35,16,19,14,7,31,25,44,21,26,SAC,West,Pacific,Home,Loss,3,98,19,13,6,6,15,84,41,58,31,26,10,10,6,8,29,24,26,25,23
2127,2017-03-22,10:30,SAC,West,Pacific,Home,Loss,3,98,19,13,6,6,15,84,41,58,31,26,10,10,6,8,29,24,26,25,23,MIL,East,Central,Away,Win,1,116,28,11,9,4,11,81,43,46,27,35,16,19,14,7,31,25,44,21,26
2128,2017-03-22,10:30,NY,East,Atlantic,Away,Loss,2,101,19,12,4,1,26,79,38,58,29,21,9,18,16,8,28,34,21,20,26,UTA,West,Northwest,Home,Win,2,108,18,7,5,7,11,89,41,61,34,28,7,29,19,18,28,26,25,21,36
2129,2017-03-22,10:30,UTA,West,Northwest,Home,Win,2,108,18,7,5,7,11,89,41,61,34,28,7,29,19,18,28,26,25,21,36,NY,East,Atlantic,Away,Loss,2,101,19,12,4,1,26,79,38,58,29,21,9,18,16,8,28,34,21,20,26
2130,2017-03-23,07:30,PHO,West,Pacific,Away,Loss,2,98,16,20,14,3,30,93,34,68,27,25,7,34,23,15,35,32,18,15,33,BKN,East,Atlantic,Home,Win,2,126,25,17,11,5,26,95,43,66,35,29,8,42,32,17,44,22,30,32,42
2131,2017-03-23,07:30,BKN,East,Atlantic,Home,Win,2,126,25,17,11,5,26,95,43,66,35,29,8,42,32,17,44,22,30,32,42,PHO,West,Pacific,Away,Loss,2,98,16,20,14,3,30,93,34,68,27,25,7,34,23,15,35,32,18,15,33
2132,2017-03-23,07:30,TOR,East,Atlantic,Away,Win,2,101,10,18,9,3,21,79,35,56,29,23,6,32,25,11,40,23,22,30,26,MIA,East,Southeast,Home,Loss,2,84,20,17,8,11,23,82,32,59,26,23,6,23,14,10,26,33,14,21,16
2133,2017-03-23,07:30,MIA,East,Southeast,Home,Loss,2,84,20,17,8,11,23,82,32,59,26,23,6,23,14,10,26,33,14,21,16,TOR,East,Atlantic,Away,Win,2,101,10,18,9,3,21,79,35,56,29,23,6,32,25,11,40,23,22,30,26
2134,2017-03-23,08:30,LAC,West,Pacific,Away,Loss,1,95,18,17,6,2,16,80,36,53,27,27,9,21,14,9,36,24,30,21,20,DAL,West,Southwest,Home,Win,2,97,26,9,11,4,18,82,38,56,29,26,9,18,12,4,30,29,19,29,20
2135,2017-03-23,08:30,DAL,West,Southwest,Home,Win,2,97,26,9,11,4,18,82,38,56,29,26,9,18,12,4,30,29,19,29,20,LAC,West,Pacific,Away,Loss,1,95,18,17,6,2,16,80,36,53,27,27,9,21,14,9,36,24,30,21,20
2136,2017-03-23,08:30,MEM,West,Southwest,Away,Loss,2,90,18,14,4,4,18,78,34,49,24,29,10,15,12,10,32,22,20,27,21,SA,West,Southwest,Home,Win,1,97,26,6,6,5,19,77,37,51,29,26,8,23,15,6,29,27,24,23,23
2137,2017-03-23,08:30,SA,West,Southwest,Home,Win,1,97,26,6,6,5,19,77,37,51,29,26,8,23,15,6,29,27,24,23,23,MEM,West,Southwest,Away,Loss,2,90,18,14,4,4,18,78,34,49,24,29,10,15,12,10,32,22,20,27,21
2138,2017-03-23,10:00,NY,East,Atlantic,Away,Loss,0,95,23,11,5,9,20,88,36,66,31,22,5,20,18,9,31,23,23,22,27,POR,West,Northwest,Home,Win,2,110,15,13,8,2,20,80,39,59,28,21,11,29,21,10,40,37,30,18,25
2139,2017-03-23,10:00,POR,West,Northwest,Home,Win,2,110,15,13,8,2,20,80,39,59,28,21,11,29,21,10,40,37,30,18,25,NY,East,Atlantic,Away,Loss,0,95,23,11,5,9,20,88,36,66,31,22,5,20,18,9,31,23,23,22,27
2140,2017-03-24,07:00,CLE,East,Central,Away,Win,1,112,26,12,6,5,22,74,41,49,32,25,9,24,21,3,35,33,26,31,22,CHA,East,Southeast,Home,Loss,2,105,18,11,6,4,17,90,38,52,28,38,10,24,19,14,28,31,22,32,20
2141,2017-03-24,07:00,CHA,East,Southeast,Home,Loss,2,105,18,11,6,4,17,90,38,52,28,38,10,24,19,14,28,31,22,32,20,CLE,East,Central,Away,Win,1,112,26,12,6,5,22,74,41,49,32,25,9,24,21,3,35,33,26,31,22
2142,2017-03-24,07:00,DEN,West,Northwest,Away,Win,1,125,23,13,8,4,15,82,39,55,32,27,7,43,40,11,35,34,30,30,31,IND,East,Central,Home,Loss,1,117,19,13,9,8,29,95,48,71,35,24,13,11,8,11,28,26,27,22,42
2143,2017-03-24,07:00,IND,East,Central,Home,Loss,1,117,19,13,9,8,29,95,48,71,35,24,13,11,8,11,28,26,27,22,42,DEN,West,Northwest,Away,Win,1,125,23,13,8,4,15,82,39,55,32,27,7,43,40,11,35,34,30,30,31
2144,2017-03-24,07:00,DET,East,Central,Away,Loss,1,87,21,9,3,3,17,96,34,74,32,22,2,20,17,12,38,18,21,23,25,ORL,East,Southeast,Home,Win,2,115,36,11,4,6,17,91,47,65,35,26,12,13,9,6,41,22,35,35,23
2145,2017-03-24,07:00,ORL,East,Southeast,Home,Win,2,115,36,11,4,6,17,91,47,65,35,26,12,13,9,6,41,22,35,35,23,DET,East,Central,Away,Loss,1,87,21,9,3,3,17,96,34,74,32,22,2,20,17,12,38,18,21,23,25
2146,2017-03-24,07:00,BKN,East,Atlantic,Away,Loss,0,108,24,14,5,4,22,82,43,67,40,15,3,26,19,6,32,22,20,39,27,WAS,East,Southeast,Home,Win,1,129,29,10,9,5,19,97,49,71,39,26,10,22,21,11,35,31,32,34,32
2147,2017-03-24,07:00,WAS,East,Southeast,Home,Win,1,129,29,10,9,5,19,97,49,71,39,26,10,22,21,11,35,31,32,34,32,BKN,East,Atlantic,Away,Loss,0,108,24,14,5,4,22,82,43,67,40,15,3,26,19,6,32,22,20,39,27
2148,2017-03-24,07:30,PHO,West,Pacific,Away,Loss,1,120,23,13,9,3,30,86,39,67,33,19,6,49,36,10,39,16,27,37,40,BOS,East,Atlantic,Home,Win,2,130,31,15,8,5,32,94,44,53,30,41,14,35,28,12,38,29,37,31,33
2149,2017-03-24,07:30,BOS,East,Atlantic,Home,Win,2,130,31,15,8,5,32,94,44,53,30,41,14,35,28,12,38,29,37,31,33,PHO,West,Pacific,Away,Loss,1,120,23,13,9,3,30,86,39,67,33,19,6,49,36,10,39,16,27,37,40
2150,2017-03-24,08:00,PHI,East,Atlantic,Away,Win,2,117,23,19,10,4,22,83,46,58,38,25,8,23,17,11,35,24,35,34,24,CHI,East,Central,Home,Loss,2,107,22,15,9,5,15,91,37,67,27,24,10,31,23,15,24,28,18,25,36
2151,2017-03-24,08:00,CHI,East,Central,Home,Loss,2,107,22,15,9,5,15,91,37,67,27,24,10,31,23,15,24,28,18,25,36,PHI,East,Atlantic,Away,Win,2,117,23,19,10,4,22,83,46,58,38,25,8,23,17,11,35,24,35,34,24
2152,2017-03-24,08:00,NO,West,Southwest,Away,Loss,3,107,28,10,9,7,15,91,41,53,27,38,14,14,11,6,30,33,17,29,28,HOU,West,Southwest,Home,Win,4,117,29,19,5,3,19,93,44,54,30,39,14,20,15,15,44,28,21,31,37
2153,2017-03-24,08:00,HOU,West,Southwest,Home,Win,4,117,29,19,5,3,19,93,44,54,30,39,14,20,15,15,44,28,21,31,37,NO,West,Southwest,Away,Loss,3,107,28,10,9,7,15,91,41,53,27,38,14,14,11,6,30,33,17,29,28
2154,2017-03-24,08:00,ATL,East,Southeast,Away,Loss,2,97,20,17,5,3,19,83,34,61,26,22,8,24,21,13,36,21,22,31,23,MIL,East,Central,Home,Win,1,100,27,9,10,6,23,88,39,61,31,27,8,16,14,9,26,29,16,27,28
2155,2017-03-24,08:00,MIL,East,Central,Home,Win,1,100,27,9,10,6,23,88,39,61,31,27,8,16,14,9,26,29,16,27,28,ATL,East,Southeast,Away,Loss,2,97,20,17,5,3,19,83,34,61,26,22,8,24,21,13,36,21,22,31,23
2156,2017-03-24,10:30,SAC,West,Pacific,Away,Loss,2,100,27,21,7,4,16,83,40,62,30,21,10,13,10,6,31,20,30,22,28,GS,West,Pacific,Home,Win,3,114,37,13,14,8,15,89,44,58,34,31,10,18,16,13,31,27,30,35,22
2157,2017-03-24,10:30,GS,West,Pacific,Home,Win,3,114,37,13,14,8,15,89,44,58,34,31,10,18,16,13,31,27,30,35,22,SAC,West,Pacific,Away,Loss,2,100,27,21,7,4,16,83,40,62,30,21,10,13,10,6,31,20,30,22,28
2158,2017-03-24,10:30,MIN,West,Northwest,Away,Loss,3,119,32,14,13,10,20,95,46,74,39,21,7,22,20,12,25,27,40,21,21,LAL,West,Pacific,Home,Win,3,130,26,20,6,2,23,88,46,65,32,23,14,28,24,9,33,26,28,26,29
2159,2017-03-24,10:30,LAL,West,Pacific,Home,Win,3,130,26,20,6,2,23,88,46,65,32,23,14,28,24,9,33,26,28,26,29,MIN,West,Northwest,Away,Loss,3,119,32,14,13,10,20,95,46,74,39,21,7,22,20,12,25,27,40,21,21
2160,2017-03-25,03:30,UTA,West,Northwest,Away,Loss,2,95,22,14,5,3,22,86,37,60,29,26,8,18,13,12,31,14,27,29,25,LAC,West,Pacific,Home,Win,1,108,14,10,9,5,17,85,38,58,31,27,7,28,25,12,36,28,21,23,36
2161,2017-03-25,03:30,LAC,West,Pacific,Home,Win,1,108,14,10,9,5,17,85,38,58,31,27,7,28,25,12,36,28,21,23,36,UTA,West,Northwest,Away,Loss,2,95,22,14,5,3,22,86,37,60,29,26,8,18,13,12,31,14,27,29,25
2162,2017-03-25,07:30,WAS,East,Southeast,Away,Win,1,127,24,12,10,4,23,82,49,64,41,18,8,26,21,11,29,40,31,25,31,CLE,East,Central,Home,Loss,1,115,24,13,6,6,18,83,41,50,29,33,12,27,21,11,21,26,35,30,24
2163,2017-03-25,07:30,CLE,East,Central,Home,Loss,1,115,24,13,6,6,18,83,41,50,29,33,12,27,21,11,21,26,35,30,24,WAS,East,Southeast,Away,Win,1,127,24,12,10,4,23,82,49,64,41,18,8,26,21,11,29,40,31,25,31
2164,2017-03-25,08:30,TOR,East,Atlantic,Away,Win,2,94,22,15,9,3,21,81,39,60,30,21,9,9,7,12,32,30,24,20,20,DAL,West,Southwest,Home,Loss,2,86,20,12,10,4,16,82,31,54,24,28,7,20,17,12,28,22,22,20,22
2165,2017-03-25,08:30,DAL,West,Southwest,Home,Loss,2,86,20,12,10,4,16,82,31,54,24,28,7,20,17,12,28,22,22,20,22,TOR,East,Atlantic,Away,Win,2,94,22,15,9,3,21,81,39,60,30,21,9,9,7,12,32,30,24,20,20
2166,2017-03-25,08:30,NY,East,Atlantic,Away,Loss,1,98,24,16,6,5,16,87,41,77,38,10,3,15,13,12,33,23,20,31,24,SA,West,Southwest,Home,Win,2,106,28,14,11,6,18,99,45,74,35,25,10,8,6,16,34,33,28,17,28
2167,2017-03-25,08:30,SA,West,Southwest,Home,Win,2,106,28,14,11,6,18,99,45,74,35,25,10,8,6,16,34,33,28,17,28,NY,East,Atlantic,Away,Loss,1,98,24,16,6,5,16,87,41,77,38,10,3,15,13,12,33,23,20,31,24
2168,2017-03-25,10:00,MIN,West,Northwest,Away,Loss,0,100,15,9,10,4,14,75,37,65,35,10,2,32,24,6,21,21,25,28,26,POR,West,Northwest,Home,Win,2,112,24,15,6,3,20,72,45,50,34,22,11,17,11,5,30,27,33,34,18
2169,2017-03-25,10:00,POR,West,Northwest,Home,Win,2,112,24,15,6,3,20,72,45,50,34,22,11,17,11,5,30,27,33,34,18,MIN,West,Northwest,Away,Loss,0,100,15,9,10,4,14,75,37,65,35,10,2,32,24,6,21,21,25,28,26
2170,2017-03-26,01:00,BKN,East,Atlantic,Away,Win,1,107,21,18,13,7,25,86,38,64,32,22,6,30,25,12,38,32,23,23,29,ATL,East,Southeast,Home,Loss,1,92,16,21,10,3,19,98,34,71,29,27,5,32,19,26,32,20,28,20,24
2171,2017-03-26,01:00,ATL,East,Southeast,Home,Loss,1,92,16,21,10,3,19,98,34,71,29,27,5,32,19,26,32,20,28,20,24,BKN,East,Atlantic,Away,Win,1,107,21,18,13,7,25,86,38,64,32,22,6,30,25,12,38,32,23,23,29
2172,2017-03-26,01:00,PHO,West,Pacific,Away,Loss,1,106,25,12,6,3,17,81,41,65,35,16,6,22,18,8,31,18,29,33,26,CHA,East,Southeast,Home,Win,1,120,29,7,8,2,14,87,42,57,28,30,14,24,22,8,33,38,31,29,22
2173,2017-03-26,01:00,CHA,East,Southeast,Home,Win,1,120,29,7,8,2,14,87,42,57,28,30,14,24,22,8,33,38,31,29,22,PHO,West,Pacific,Away,Loss,1,106,25,12,6,3,17,81,41,65,35,16,6,22,18,8,31,18,29,33,26
2174,2017-03-26,03:30,OKC,West,Northwest,Away,Loss,3,125,27,16,15,3,21,94,47,64,36,30,11,28,20,16,26,31,28,29,37,HOU,West,Southwest,Home,Win,1,137,32,20,8,4,23,79,50,40,30,39,20,21,17,2,34,37,42,34,24
2175,2017-03-26,03:30,HOU,West,Southwest,Home,Win,1,137,32,20,8,4,23,79,50,40,30,39,20,21,17,2,34,37,42,34,24,OKC,West,Northwest,Away,Loss,3,125,27,16,15,3,21,94,47,64,36,30,11,28,20,16,26,31,28,29,37
2176,2017-03-26,03:30,SAC,West,Pacific,Away,Win,1,98,23,12,5,4,25,84,38,56,25,28,13,13,9,6,40,24,18,23,33,LAC,West,Pacific,Home,Loss,1,97,20,10,7,2,14,78,32,49,22,29,10,28,23,6,39,24,20,32,21
2177,2017-03-26,03:30,LAC,West,Pacific,Home,Loss,1,97,20,10,7,2,14,78,32,49,22,29,10,28,23,6,39,24,20,32,21,SAC,West,Pacific,Away,Win,1,98,23,12,5,4,25,84,38,56,25,28,13,13,9,6,40,24,18,23,33
2178,2017-03-26,03:30,CHI,East,Central,Away,Win,1,109,33,15,4,2,16,85,46,64,36,21,10,10,7,10,39,29,27,35,18,MIL,East,Central,Home,Loss,1,94,20,10,8,0,9,84,37,61,30,23,7,17,13,9,25,31,24,24,15
2179,2017-03-26,03:30,MIL,East,Central,Home,Loss,1,94,20,10,8,0,9,84,37,61,30,23,7,17,13,9,25,31,24,24,15,CHI,East,Central,Away,Win,1,109,33,15,4,2,16,85,46,64,36,21,10,10,7,10,39,29,27,35,18
2180,2017-03-26,06:00,MIA,East,Southeast,Away,Loss,2,108,19,16,9,5,22,91,41,62,34,29,7,24,19,16,24,27,31,17,33,BOS,East,Atlantic,Home,Win,1,112,32,19,8,3,19,77,41,53,33,24,8,25,22,8,27,22,31,32,27
2181,2017-03-26,06:00,BOS,East,Atlantic,Home,Win,1,112,32,19,8,3,19,77,41,53,33,24,8,25,22,8,27,22,31,32,27,MIA,East,Southeast,Away,Loss,2,108,19,16,9,5,22,91,41,62,34,29,7,24,19,16,24,27,31,17,33
